run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR8607743	SAMEA12999283	ERX8240323	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607743/ERR8607743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607743/SL7_4_12_S57_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607743.bam
ERR8607745	SAMEA12999285	ERX8240325	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8607745/ERR8607745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607745/SL10_3_7_S50_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8607745.bam
ERR8607751	SAMEA12999280	ERX8240331	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607751/ERR8607751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607751/SL11_1_4_S91_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607751.bam
ERR8607943	SAMEA12999280	ERX8240523	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607943/ERR8607943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607943/SL11_2_7_S115_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607943.bam
ERR8607952	SAMEA12999280	ERX8240532	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8607952/ERR8607952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607952/SL11_2_2_S112_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8607952.bam
ERR8607953	SAMEA12999280	ERX8240533	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607953/ERR8607953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607953/SL11_1_9_S96_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607953.bam
ERR8607959	SAMEA12999280	ERX8240539	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8607959/ERR8607959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607959/SL11_3_4_S70_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8607959.bam
ERR8607961	SAMEA12999280	ERX8240541	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8607961/ERR8607961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607961/SL11_2_13_S111_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8607961.bam
ERR8607963	SAMEA12999280	ERX8240543	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607963/ERR8607963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607963/SL11_1_5_S92_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607963.bam
ERR8607964	SAMEA12999280	ERX8240544	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8607964/ERR8607964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607964/SL11_2_5_S113_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8607964.bam
ERR8607973	SAMEA12999280	ERX8240553	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8607973/ERR8607973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8607973/SL9_10_4_S122_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8607973.bam
ERR8609235	SAMEA12999283	ERX8241815	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609235/ERR8609235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609235/SL9_3_11_S12_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609235.bam
ERR8609237	SAMEA12999283	ERX8241817	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609237/ERR8609237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609237/SL9_2_6_S5_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609237.bam
ERR8609238	SAMEA12999283	ERX8241818	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609238/ERR8609238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609238/SL9_4_10_S25_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609238.bam
ERR8609258	SAMEA12999283	ERX8241838	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609258/ERR8609258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609258/SL9_3_10_S11_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609258.bam
ERR8609271	SAMEA12999283	ERX8241851	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8609271/ERR8609271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609271/SL9_3_2_S15_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8609271.bam
ERR8609274	SAMEA12999283	ERX8241854	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609274/ERR8609274.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609274/SL9_3_4_S17_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609274.bam
ERR8609283	SAMEA12999283	ERX8241863	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609283/ERR8609283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609283/SL9_3_3_S16_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609283.bam
ERR8609290	SAMEA12999280	ERX8241870	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609290/ERR8609290.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609290/SL9_9_9_S86_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609290.bam
ERR8609292	SAMEA12999283	ERX8241872	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609292/ERR8609292.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609292/SL9_3_5_S18_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609292.bam
ERR8609295	SAMEA12999283	ERX8241875	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609295/ERR8609295.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609295/SL9_3_9_S21_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609295.bam
ERR8609317	SAMEA12999286	ERX8241897	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609317/ERR8609317.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609317/SL10_11_8_S104_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609317.bam
ERR8609319	SAMEA12999286	ERX8241899	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8609319/ERR8609319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609319/SL10_11_11_S98_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8609319.bam
ERR8609333	SAMEA12999286	ERX8241913	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609333/ERR8609333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609333/SL10_12_4_S109_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609333.bam
ERR8609346	SAMEA12999286	ERX8241926	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8609346/ERR8609346.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609346/SL10_12_2_S107_L007_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8609346.bam
ERR8609354	SAMEA12999281	ERX8241934	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609354/ERR8609354.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609354/SL11_4_10_S2_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609354.bam
ERR8609362	SAMEA12999281	ERX8241942	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609362/ERR8609362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609362/SL11_4_13_S5_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609362.bam
ERR8609367	SAMEA12999286	ERX8241947	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609367/ERR8609367.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609367/SL10_12_7_S75_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609367.bam
ERR8609386	SAMEA12999281	ERX8241966	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8609386/ERR8609386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609386/SL11_5_9_S24_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8609386.bam
ERR8609390	SAMEA12999281	ERX8241970	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609390/ERR8609390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609390/SL11_5_2_S13_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609390.bam
ERR8609398	SAMEA12999281	ERX8241978	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609398/ERR8609398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609398/SL11_4_6_S10_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609398.bam
ERR8609407	SAMEA12999281	ERX8241987	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609407/ERR8609407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609407/SL11_5_3_S14_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609407.bam
ERR8609409	SAMEA12999281	ERX8241989	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8609409/ERR8609409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609409/SL11_4_7_S18_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8609409.bam
ERR8609413	SAMEA12999281	ERX8241993	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609413/ERR8609413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609413/SL11_4_2_S6_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609413.bam
ERR8609414	SAMEA12999281	ERX8241994	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609414/ERR8609414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609414/SL11_5_10_S20_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609414.bam
ERR8609415	SAMEA12999281	ERX8241995	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609415/ERR8609415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609415/SL11_4_9_S12_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609415.bam
ERR8609422	SAMEA12999281	ERX8242002	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609422/ERR8609422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609422/SL11_4_3_S7_L001_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609422.bam
ERR8609454	SAMEA12999281	ERX8242034	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609454/ERR8609454.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609454/SL11_5_13_S21_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609454.bam
ERR8609458	SAMEA12999281	ERX8242038	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609458/ERR8609458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609458/SL11_5_7_S22_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609458.bam
ERR8609590	SAMEA12999286	ERX8242170	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609590/ERR8609590.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609590/SL11_7_4_S118_L008_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609590.bam
ERR8609595	SAMEA12999282	ERX8242175	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609595/ERR8609595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609595/SL9_13_2_S37_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609595.bam
ERR8609597	SAMEA12999282	ERX8242177	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609597/ERR8609597.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609597/SL9_13_3_S38_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609597.bam
ERR8609603	SAMEA12999282	ERX8242183	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609603/ERR8609603.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609603/SL9_14_11_S61_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609603.bam
ERR8609605	SAMEA12999286	ERX8242185	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609605/ERR8609605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609605/SL11_7_8_S93_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609605.bam
ERR8609608	SAMEA12999286	ERX8242188	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609608/ERR8609608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609608/SL11_8_6_S95_L006_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609608.bam
ERR8609613	SAMEA12999282	ERX8242193	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609613/ERR8609613.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609613/SL9_15_4_S67_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609613.bam
ERR8609619	SAMEA12999282	ERX8242199	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8609619/ERR8609619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609619/SL9_13_7_S41_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8609619.bam
ERR8609620	SAMEA12999282	ERX8242200	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609620/ERR8609620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609620/SL9_13_11_S55_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609620.bam
ERR8609622	SAMEA12999286	ERX8242202	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609622/ERR8609622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609622/SL11_8_12_S82_L005_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609622.bam
ERR8609623	SAMEA12999282	ERX8242203	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609623/ERR8609623.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609623/SL9_14_2_S64_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609623.bam
ERR8609624	SAMEA12999282	ERX8242204	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609624/ERR8609624.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609624/SL9_15_6_S69_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609624.bam
ERR8609625	SAMEA12999282	ERX8242205	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/005/ERR8609625/ERR8609625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609625/SL9_14_10_S60_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/005/ERR8609625.bam
ERR8609626	SAMEA12999282	ERX8242206	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8609626/ERR8609626.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609626/SL9_15_5_S68_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8609626.bam
ERR8609627	SAMEA12999282	ERX8242207	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609627/ERR8609627.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609627/SL9_15_11_S49_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609627.bam
ERR8609629	SAMEA12999282	ERX8242209	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8609629/ERR8609629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609629/SL9_14_13_S63_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8609629.bam
ERR8609630	SAMEA12999282	ERX8242210	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609630/ERR8609630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609630/SL9_13_4_S57_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609630.bam
ERR8609634	SAMEA12999282	ERX8242214	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609634/ERR8609634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609634/SL9_15_8_S71_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609634.bam
ERR8609642	SAMEA12999273	ERX8242222	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609642/ERR8609642.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609642/SL5_8_8_L3_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609642.bam
ERR8609644	SAMEA12999282	ERX8242224	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/004/ERR8609644/ERR8609644.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609644/SL9_15_7_S70_L004_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/004/ERR8609644.bam
ERR8609646	SAMEA12999281	ERX8242226	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8609646/ERR8609646.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609646/SL9_6_4_S31_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8609646.bam
ERR8609648	SAMEA12999282	ERX8242228	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/008/ERR8609648/ERR8609648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609648/SL9_14_3_S42_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/008/ERR8609648.bam
ERR8609650	SAMEA12999281	ERX8242230	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/000/ERR8609650/ERR8609650.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609650/SL9_6_2_S29_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/000/ERR8609650.bam
ERR8609651	SAMEA12999281	ERX8242231	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8609651/ERR8609651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609651/SL9_6_3_S30_L002_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8609651.bam
ERR8609652	SAMEA12999273	ERX8242232	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609652/ERR8609652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609652/SL5_8_12_L3_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609652.bam
ERR8609656	SAMEA12999282	ERX8242236	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/006/ERR8609656/ERR8609656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609656/SL9_14_7_S46_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/006/ERR8609656.bam
ERR8609657	SAMEA12999282	ERX8242237	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/007/ERR8609657/ERR8609657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609657/SL9_15_10_S48_L003_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/007/ERR8609657.bam
ERR8609662	SAMEA12999273	ERX8243314	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609662/ERR8609662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609662/SL5_8_9_L3_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609662.bam
ERR8609663	SAMEA12999274	ERX8244387	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/003/ERR8609663/ERR8609663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609663/SL5_9_5_L1_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/003/ERR8609663.bam
ERR8609669	SAMEA12999273	ERX8246537	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/009/ERR8609669/ERR8609669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609669/SL5_8_3_L2_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/009/ERR8609669.bam
ERR8609681	SAMEA12999273	ERX8251609	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/001/ERR8609681/ERR8609681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609681/SL7_1_9_L2_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/001/ERR8609681.bam
ERR8609682	SAMEA12999279	ERX8251610	PRJEB50857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR860/002/ERR8609682/ERR8609682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR860/ERR8609682/SL7_3_10_L5_R1_001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR860/002/ERR8609682.bam
