run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR4210486	SAMEA6875770	ERX4171514	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210486/ERR4210486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210486/ERR4210486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210486/BERG103-2_S1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210486/BERG103-2_S1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210486	
ERR4210487	SAMEA6875771	ERX4171515	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210487/ERR4210487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210487/ERR4210487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210487/BERG746_S5_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210487/BERG746_S5_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210487	
ERR4173976	SAMEA6813572	ERX4137400	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4173976/ERR4173976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4173976/ERR4173976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173976/Es97-1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173976/Es97-1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/006/ERR4173976	
ERR4210489	SAMEA6875773	ERX4171517	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210489/ERR4210489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210489/ERR4210489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210489/PSS2042_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210489/PSS2042_S24_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210489	
ERR4173977	SAMEA6813573	ERX4137401	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4173977/ERR4173977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4173977/ERR4173977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173977/EUG11_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173977/EUG11_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/007/ERR4173977	
ERR4210492	SAMEA6875778	ERX4171520	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210492/ERR4210492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210492/ERR4210492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210492/Mairy4249_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210492/Mairy4249_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/002/ERR4210492	
ERR4210493	SAMEA6875782	ERX4171521	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210493/ERR4210493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210493/ERR4210493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210493/Recy1_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210493/Recy1_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210493	
ERR4210497	SAMEA6875787	ERX4171525	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210497/ERR4210497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/007/ERR4210497/ERR4210497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210497/Es42-3CI_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210497/Es42-3CI_S1_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/007/ERR4210497	
ERR4210503	SAMEA6875793	ERX4171531	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210503/ERR4210503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210503/ERR4210503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210503/Es75-5CII_S39_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210503/Es75-5CII_S39_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210503	
ERR4173978	SAMEA6813574	ERX4137402	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173978/ERR4173978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173978/ERR4173978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173978/Jeb8_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173978/Jeb8_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/008/ERR4173978	
ERR4210504	SAMEA6875794	ERX4171532	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210504/ERR4210504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210504/ERR4210504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210504/Es791-1CII_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210504/Es791-1CII_S32_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210504	
ERR4210510	SAMEA6875816	ERX4171538	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210510/ERR4210510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/000/ERR4210510/ERR4210510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210510/CRE8-C_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210510/CRE8-C_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/000/ERR4210510	
ERR4173979	SAMEA6813575	ERX4137403	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4173979/ERR4173979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4173979/ERR4173979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173979/MDV248_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173979/MDV248_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/009/ERR4173979	
ERR4210516	SAMEA6875828	ERX4171544	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210516/ERR4210516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210516/ERR4210516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210516/Pir2_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210516/Pir2_S24_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210516	
ERR4210521	SAMEA6875854	ERX4171549	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210521/ERR4210521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/001/ERR4210521/ERR4210521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210521/EUG5_S22_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210521/EUG5_S22_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/001/ERR4210521	
ERR4173980	SAMEA6813576	ERX4137404	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4173980/ERR4173980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4173980/ERR4173980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173980/Mor6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173980/Mor6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/000/ERR4173980	
ERR4210525	SAMEA6875858	ERX4171553	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210525/ERR4210525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210525/ERR4210525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210525/FAD12_S20_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210525/FAD12_S20_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210525	
ERR4210529	SAMEA6875862	ERX4171557	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210529/ERR4210529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210529/ERR4210529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210529/BIS159_S7_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210529/BIS159_S7_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210529	
ERR4173981	SAMEA6813578	ERX4137405	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4173981/ERR4173981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4173981/ERR4173981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173981/NOR2B6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173981/NOR2B6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/001/ERR4173981	
ERR4210535	SAMEA6875870	ERX4171563	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210535/ERR4210535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210535/ERR4210535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210535/MIT1031_S16_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210535/MIT1031_S16_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210535	
ERR4210539	SAMEA6875875	ERX4171567	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210539/ERR4210539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/009/ERR4210539/ERR4210539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210539/MIT1167A_S19_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210539/MIT1167A_S19_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/009/ERR4210539	
ERR4210542	SAMEA6875878	ERX4171570	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210542/ERR4210542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/002/ERR4210542/ERR4210542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210542/MIT1059_S17_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210542/MIT1059_S17_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/002/ERR4210542	
ERR4173982	SAMEA6813579	ERX4137406	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173982/ERR4173982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173982/ERR4173982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173982/NOR3-15_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173982/NOR3-15_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/002/ERR4173982	
ERR4173985	SAMEA6813582	ERX4137409	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4173985/ERR4173985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4173985/ERR4173985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173985/OBE3626-1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173985/OBE3626-1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/005/ERR4173985	
ERR4210544	SAMEA6875880	ERX4171572	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210544/ERR4210544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210544/ERR4210544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210544/VIGN3052_S56_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210544/VIGN3052_S56_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210544	
ERR4173988	SAMEA6813585	ERX4137412	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173988/ERR4173988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173988/ERR4173988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173988/PECH8_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173988/PECH8_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/008/ERR4173988	
ERR4173991	SAMEA6813588	ERX4137415	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4173991/ERR4173991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4173991/ERR4173991_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173991/PER1150C_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173991/PER1150C_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/001/ERR4173991	
ERR4210545	SAMEA6875881	ERX4171573	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210545/ERR4210545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210545/ERR4210545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210545/NOR2B2_S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210545/NOR2B2_S23_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210545	
ERR4173992	SAMEA6813589	ERX4137416	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173992/ERR4173992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173992/ERR4173992_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173992/PER3023_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173992/PER3023_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/002/ERR4173992	
ERR4210548	SAMEA6875884	ERX4171576	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210548/ERR4210548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/008/ERR4210548/ERR4210548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210548/PECH10_S28_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210548/PECH10_S28_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/008/ERR4210548	
ERR4173993	SAMEA6813590	ERX4137417	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4173993/ERR4173993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4173993/ERR4173993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173993/PER3123_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173993/PER3123_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/003/ERR4173993	
ERR4173994	SAMEA6813588	ERX4137418	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4173994/ERR4173994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4173994/ERR4173994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173994/PER503_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173994/PER503_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/004/ERR4173994	
ERR4173995	SAMEA6813591	ERX4137419	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4173995/ERR4173995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4173995/ERR4173995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173995/PEY163_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173995/PEY163_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/005/ERR4173995	
ERR4173997	SAMEA6813593	ERX4137421	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4173997/ERR4173997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4173997/ERR4173997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173997/PIR3037AB_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173997/PIR3037AB_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/007/ERR4173997	
ERR4173998	SAMEA6813594	ERX4137422	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173998/ERR4173998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173998/ERR4173998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173998/PIR3116B_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4173998/PIR3116B_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/008/ERR4173998	
ERR4174002	SAMEA6813598	ERX4137426	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4174002/ERR4174002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4174002/ERR4174002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174002/PSS4693_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174002/PSS4693_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/002/ERR4174002	
ERR4174003	SAMEA6813599	ERX4137427	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4174003/ERR4174003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4174003/ERR4174003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174003/PT2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174003/PT2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/003/ERR4174003	
ERR4174004	SAMEA6813600	ERX4137428	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4174004/ERR4174004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4174004/ERR4174004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174004/QUIN234_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174004/QUIN234_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/004/ERR4174004	
ERR4174007	SAMEA6813603	ERX4137431	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4174007/ERR4174007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4174007/ERR4174007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174007/RIX2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174007/RIX2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/007/ERR4174007	
ERR4174012	SAMEA6813608	ERX4137436	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4174012/ERR4174012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4174012/ERR4174012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174012/ROS82_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174012/ROS82_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/002/ERR4174012	
ERR4174014	SAMEA6813610	ERX4137438	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4174014/ERR4174014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4174014/ERR4174014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174014/Schw432_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4174014/Schw432_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR417/004/ERR4174014	
ERR4195934	SAMEA6813608	ERX4156962	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR419/004/ERR4195934/ERR4195934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR419/004/ERR4195934/ERR4195934_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR419/ERR4195934/ROS82_S22_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR419/ERR4195934/ROS82_S22_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR419/004/ERR4195934	
ERR4210463	SAMEA6875729	ERX4171491	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210463/ERR4210463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/003/ERR4210463/ERR4210463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210463/PER26_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210463/PER26_S37_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/003/ERR4210463	
ERR4210464	SAMEA6875730	ERX4171492	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210464/ERR4210464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/004/ERR4210464/ERR4210464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210464/Mor5_S35_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210464/Mor5_S35_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/004/ERR4210464	
ERR4210465	SAMEA6875731	ERX4171493	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210465/ERR4210465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/005/ERR4210465/ERR4210465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210465/Schw72-16_S34_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210465/Schw72-16_S34_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/005/ERR4210465	
ERR4210466	SAMEA6875734	ERX4171494	PRJEB38152	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210466/ERR4210466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR421/006/ERR4210466/ERR4210466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210466/LARZ4_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR421/ERR4210466/LARZ4_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR421/006/ERR4210466	
