run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR4059617	SAMEA6799979	ERX4058402	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059617/ERR4059617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059617/VK214.final.bam		
ERR4059783	SAMEA6800145	ERX4058568	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059783/ERR4059783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059783/VK410.final.bam		
ERR4059647	SAMEA6800009	ERX4058432	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059647/ERR4059647.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059647/VK252.final.bam		
ERR4059789	SAMEA6800151	ERX4058574	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059789/ERR4059789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059789/VK418.final.bam		
ERR4059618	SAMEA6799980	ERX4058403	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059618/ERR4059618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059618/VK215.final.bam		
ERR4059648	SAMEA6800010	ERX4058433	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059648/ERR4059648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059648/VK253.final.bam		
ERR4059792	SAMEA6800154	ERX4058577	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059792/ERR4059792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059792/VK421.final.bam		
ERR4059651	SAMEA6800013	ERX4058436	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059651/ERR4059651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059651/VK256.final.bam		
ERR4059620	SAMEA6799982	ERX4058405	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059620/ERR4059620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059620/VK217.final.bam		
ERR4059621	SAMEA6799983	ERX4058406	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059621/ERR4059621.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059621/VK218.final.bam		
ERR4059796	SAMEA6800158	ERX4058581	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059796/ERR4059796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059796/VK426.final.bam		
ERR4059652	SAMEA6800014	ERX4058437	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059652/ERR4059652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059652/VK257.final.bam		
ERR4059622	SAMEA6799984	ERX4058407	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059622/ERR4059622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059622/VK219.final.bam		
ERR4059801	SAMEA6800163	ERX4058586	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059801/ERR4059801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059801/VK431.final.bam		
ERR4059657	SAMEA6800019	ERX4058442	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059657/ERR4059657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059657/VK262.final.bam		
ERR4059624	SAMEA6799986	ERX4058409	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059624/ERR4059624.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059624/VK221.final.bam		
ERR4059803	SAMEA6800165	ERX4058588	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059803/ERR4059803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059803/VK433.final.bam		
ERR4059659	SAMEA6800021	ERX4058444	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059659/ERR4059659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059659/VK264.final.bam		
ERR4059629	SAMEA6799991	ERX4058414	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059629/ERR4059629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059629/VK226.final.bam		
ERR4059810	SAMEA6800172	ERX4058595	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059810/ERR4059810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059810/VK441.final.bam		
ERR4059664	SAMEA6800026	ERX4058449	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059664/ERR4059664.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059664/VK269.final.bam		
ERR4059633	SAMEA6799995	ERX4058418	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059633/ERR4059633.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059633/VK232.final.bam		
ERR4059812	SAMEA6800174	ERX4058597	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059812/ERR4059812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059812/VK443.final.bam		
ERR4059634	SAMEA6799996	ERX4058419	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059634/ERR4059634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059634/VK234.final.bam		
ERR4059665	SAMEA6800027	ERX4058450	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059665/ERR4059665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059665/VK270.final.bam		
ERR4059667	SAMEA6800029	ERX4058452	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059667/ERR4059667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059667/VK273.final.bam		
ERR4059636	SAMEA6799998	ERX4058421	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059636/ERR4059636.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059636/VK237.final.bam		
ERR4059814	SAMEA6800176	ERX4058599	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059814/ERR4059814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059814/VK445.final.bam		
ERR4059668	SAMEA6800030	ERX4058453	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059668/ERR4059668.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059668/VK274.final.bam		
ERR4059637	SAMEA6799999	ERX4058422	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059637/ERR4059637.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059637/VK238.final.bam		
ERR4059818	SAMEA6800180	ERX4058603	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059818/ERR4059818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059818/VK450.final.bam		
ERR4059669	SAMEA6800031	ERX4058454	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059669/ERR4059669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059669/VK275.final.bam		
ERR4059821	SAMEA6800183	ERX4058606	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059821/ERR4059821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059821/VK454.final.bam		
ERR4059640	SAMEA6800002	ERX4058425	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059640/ERR4059640.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059640/VK241.final.bam		
ERR4059671	SAMEA6800033	ERX4058456	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059671/ERR4059671.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059671/VK278.final.bam		
ERR4059643	SAMEA6800005	ERX4058428	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059643/ERR4059643.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059643/VK245.final.bam		
ERR4059673	SAMEA6800035	ERX4058458	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059673/ERR4059673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059673/VK280.final.bam		
ERR4059824	SAMEA6800186	ERX4058609	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059824/ERR4059824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059824/VK457.final.bam		
ERR4059678	SAMEA6800040	ERX4058463	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059678/ERR4059678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059678/VK286.final.bam		
ERR4059826	SAMEA6800188	ERX4058611	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059826/ERR4059826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059826/VK459.final.bam		
ERR4059649	SAMEA6800011	ERX4058434	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059649/ERR4059649.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059649/VK254.final.bam		
ERR4059683	SAMEA6800045	ERX4058468	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059683/ERR4059683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059683/VK291.final.bam		
ERR4059684	SAMEA6800046	ERX4058469	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059684/ERR4059684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059684/VK292.final.bam		
ERR4059655	SAMEA6800017	ERX4058440	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059655/ERR4059655.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059655/VK260.final.bam		
ERR4059685	SAMEA6800047	ERX4058470	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059685/ERR4059685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059685/VK294.final.bam		
ERR4059690	SAMEA6800052	ERX4058475	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059690/ERR4059690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059690/VK300.final.bam		
ERR4059656	SAMEA6800018	ERX4058441	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059656/ERR4059656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059656/VK261.final.bam		
ERR4059692	SAMEA6800054	ERX4058477	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059692/ERR4059692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059692/VK303.final.bam		
ERR4059666	SAMEA6800028	ERX4058451	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059666/ERR4059666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059666/VK272.final.bam		
ERR4059701	SAMEA6800063	ERX4058486	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059701/ERR4059701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059701/VK316.final.bam		
ERR4059670	SAMEA6800032	ERX4058455	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059670/ERR4059670.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059670/VK276.final.bam		
ERR4059704	SAMEA6800066	ERX4058489	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059704/ERR4059704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059704/VK319.final.bam		
ERR4059672	SAMEA6800034	ERX4058457	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059672/ERR4059672.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059672/VK279.final.bam		
ERR4059706	SAMEA6800068	ERX4058491	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059706/ERR4059706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059706/VK322.final.bam		
ERR4059707	SAMEA6800069	ERX4058492	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059707/ERR4059707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059707/VK323.final.bam		
ERR4059674	SAMEA6800036	ERX4058459	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059674/ERR4059674.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059674/VK281.final.bam		
ERR4059709	SAMEA6800071	ERX4058494	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059709/ERR4059709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059709/VK325.final.bam		
ERR4059677	SAMEA6800039	ERX4058462	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059677/ERR4059677.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059677/VK285.final.bam		
ERR4059710	SAMEA6800072	ERX4058495	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059710/ERR4059710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059710/VK326.final.bam		
ERR4059679	SAMEA6800041	ERX4058464	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059679/ERR4059679.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059679/VK287.final.bam		
ERR4059715	SAMEA6800077	ERX4058500	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059715/ERR4059715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059715/VK332.final.bam		
ERR4059686	SAMEA6800048	ERX4058471	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059686/ERR4059686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059686/VK295.final.bam		
ERR4059716	SAMEA6800078	ERX4058501	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059716/ERR4059716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059716/VK333.final.bam		
ERR4059687	SAMEA6800049	ERX4058472	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059687/ERR4059687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059687/VK296.final.bam		
ERR4059721	SAMEA6800083	ERX4058506	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059721/ERR4059721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059721/VK338.final.bam		
ERR4059688	SAMEA6800050	ERX4058473	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059688/ERR4059688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059688/VK297.final.bam		
ERR4059722	SAMEA6800084	ERX4058507	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059722/ERR4059722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059722/VK339.final.bam		
ERR4059689	SAMEA6800051	ERX4058474	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059689/ERR4059689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059689/VK298.final.bam		
ERR4059723	SAMEA6800085	ERX4058508	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059723/ERR4059723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059723/VK340.final.bam		
ERR4059691	SAMEA6800053	ERX4058476	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059691/ERR4059691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059691/VK301.final.bam		
ERR4059727	SAMEA6800089	ERX4058512	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059727/ERR4059727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059727/VK345.final.bam		
ERR4059693	SAMEA6800055	ERX4058478	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059693/ERR4059693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059693/VK304.final.bam		
ERR4059734	SAMEA6800096	ERX4058519	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059734/ERR4059734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059734/VK353.final.bam		
ERR4059694	SAMEA6800056	ERX4058479	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059694/ERR4059694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059694/VK306.final.bam		
ERR4059735	SAMEA6800097	ERX4058520	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059735/ERR4059735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059735/VK354.final.bam		
ERR4059695	SAMEA6800057	ERX4058480	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059695/ERR4059695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059695/VK308.final.bam		
ERR4059738	SAMEA6800100	ERX4058523	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059738/ERR4059738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059738/VK358.final.bam		
ERR4059697	SAMEA6800059	ERX4058482	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059697/ERR4059697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059697/VK312.final.bam		
ERR4059741	SAMEA6800103	ERX4058526	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059741/ERR4059741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059741/VK362.final.bam		
ERR4059698	SAMEA6800060	ERX4058483	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059698/ERR4059698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059698/VK313.final.bam		
ERR4059742	SAMEA6800104	ERX4058527	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059742/ERR4059742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059742/VK363.final.bam		
ERR4059703	SAMEA6800065	ERX4058488	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059703/ERR4059703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059703/VK318.final.bam		
ERR4059743	SAMEA6800105	ERX4058528	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059743/ERR4059743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059743/VK364.final.bam		
ERR4059705	SAMEA6800067	ERX4058490	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059705/ERR4059705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059705/VK320.final.bam		
ERR4059744	SAMEA6800106	ERX4058529	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059744/ERR4059744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059744/VK365.final.bam		
ERR4059712	SAMEA6800074	ERX4058497	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059712/ERR4059712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059712/VK328.final.bam		
ERR4059749	SAMEA6800111	ERX4058534	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059749/ERR4059749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059749/VK370.final.bam		
ERR4059717	SAMEA6800079	ERX4058502	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059717/ERR4059717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059717/VK334.final.bam		
ERR4059750	SAMEA6800112	ERX4058535	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059750/ERR4059750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059750/VK371.final.bam		
ERR4059751	SAMEA6800113	ERX4058536	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059751/ERR4059751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059751/VK372.final.bam		
ERR4059718	SAMEA6800080	ERX4058503	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059718/ERR4059718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059718/VK335.final.bam		
ERR4059827	SAMEA6800189	ERX4058612	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059827/ERR4059827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059827/VK460.final.bam		
ERR4059752	SAMEA6800114	ERX4058537	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059752/ERR4059752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059752/VK373.final.bam		
ERR4059720	SAMEA6800082	ERX4058505	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059720/ERR4059720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059720/VK337.final.bam		
ERR4059834	SAMEA6800196	ERX4058619	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059834/ERR4059834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059834/VK468.final.bam		
ERR4059753	SAMEA6800115	ERX4058538	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059753/ERR4059753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059753/VK379.final.bam		
ERR4059724	SAMEA6800086	ERX4058509	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059724/ERR4059724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059724/VK342.final.bam		
ERR4059836	SAMEA6800198	ERX4058621	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059836/ERR4059836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059836/VK470.final.bam		
ERR4059755	SAMEA6800117	ERX4058540	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059755/ERR4059755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059755/VK382.final.bam		
